Pr1	1.00400000000016
Pr2	1.00001
Pr3	1.3998036
Pr5	1.00047799999999
Pr6	1.00012
Pr7	1
Pr8	1
Pr9	1.00219999999997
Pr10	3.11035199999999
Pr11	1.0013
Pr12	13.4504399999999
Pr13	1.01000000000477
Pr14	1.5999868
Pr15	1.000175393
Pr16	1.031312
Pr17	1.000005
Pr18	1.00005

