0	0
1.0	0.0
1.0	0.058823529411764705
1.0	0.058823529411764705
1.0	0.11764705882352941
1.0	0.11764705882352941
1.0	0.17647058823529413
1.0	0.17647058823529413
1.0	0.23529411764705882
1.0	0.23529411764705882
1.0	0.29411764705882354
1.0	0.29411764705882354
1.0	0.35294117647058826
1.0	0.35294117647058826
1.0	0.4117647058823529
1.0	0.4117647058823529
1.0	0.47058823529411764
1.0	0.47058823529411764
1.0	0.5294117647058824
1.0	0.5294117647058824
1.0	0.5882352941176471
1.0	0.5882352941176471
1.0	0.6470588235294118
1.0	0.6470588235294118
1.0	0.7058823529411765
1.0	0.7058823529411765
1.0	0.7647058823529411
1.0001753494490746	0.7647058823529411
1.0001753494490746	0.8235294117647058
1.002865518981	0.8235294117647058
1.002865518981	0.8823529411764706
1.0197835287205428	0.8823529411764706
1.0197835287205428	0.9411764705882353
1.5E9	0.9411764705882353
1.5E9	1.0
1.5E9	1.0
