funcSMD6
9.13603e-45	5969	6008	3584	3.04694e-10	(-3.89471e-23,1.72356e-23,-8.55692e-23,-1.653e-05,5.60828e-06,0,0,0,0,0)
3.04591e-45	5983	6001	3782	1.29382e-09	(-1.75135e-23,-1.96919e-23,-4.84914e-23,3.50635e-06,3.57984e-05,0,0,0,0,0)
2.62954e-46	6004	6031	3398	2.45959e-09	(-9.0107e-25,1.42837e-23,7.62347e-24,4.44048e-05,2.20864e-05,0,0,0,0,0)
1.16496e-48	5980	6006	3558	3.58117e-09	(-2.66176e-25,5.5779e-25,8.84863e-25,4.63992e-05,-3.77926e-05,0,0,0,0,0)
1.24512e-45	5961	6012	3730	3.38056e-09	(-2.12194e-23,2.80771e-23,2.55519e-24,-4.81554e-05,-3.25825e-05,0,0,0,0,0)
1.99904e-46	5994	6013	3780	8.74665e-10	(-1.65932e-24,1.20959e-23,-7.13024e-24,2.46457e-05,1.6348e-05,0,0,0,0,0)
6.17338e-48	6005	6016	3184	1.08473e-09	(-5.04904e-25,-2.65481e-25,2.41826e-24,3.27331e-05,3.64292e-06,0,0,0,0,0)
3.77492e-46	5945	6001	3768	3.42467e-11	(1.74331e-23,7.42651e-24,4.29267e-24,2.0928e-06,5.46506e-06,0,0,0,0,0)
5.63833e-45	5991	6012	4010	2.72552e-09	(3.60246e-24,-7.32451e-23,-1.61404e-23,-4.01164e-05,-3.34095e-05,0,0,0,0,0)
1.56938e-47	5955	5984	3636	2.29314e-09	(-5.88627e-25,3.94293e-25,-3.89768e-24,1.86104e-05,4.41224e-05,0,0,0,0,0)
7.07384e-47	5950	5983	3518	4.95968e-10	(-5.20796e-24,6.04857e-24,2.65148e-24,-2.22161e-05,-1.55284e-06,0,0,0,0,0)
5.41513e-47	5909	5945	3618	2.37749e-09	(-3.20379e-24,-5.59993e-24,-3.53947e-24,3.8602e-05,-2.97888e-05,0,0,0,0,0)
1.47874e-46	5978	6012	3332	3.06461e-09	(7.2799e-24,-8.78571e-24,4.20573e-24,4.4014e-05,3.35765e-05,0,0,0,0,0)
3.45497e-49	6007	6032	3288	8.022e-10	(-3.52872e-25,-4.68594e-25,3.73815e-26,-2.69339e-05,-8.76162e-06,0,0,0,0,0)
8.89233e-47	6000	6036	3687	6.69602e-10	(-7.24341e-24,8.16581e-25,-5.98244e-24,1.08608e-05,-2.34871e-05,0,0,0,0,0)
3.80483e-45	5989	6003	3501	1.77747e-09	(1.989e-24,-1.57624e-23,5.96022e-23,1.46078e-05,-3.95485e-05,0,0,0,0,0)
4.3055e-46	5955	5988	3547	7.81442e-10	(-1.37294e-23,1.40801e-23,-6.61835e-24,1.51424e-05,2.34978e-05,0,0,0,0,0)
1.42043e-46	5951	5990	3713	1.07046e-11	(-1.12074e-23,-3.01107e-25,-4.04309e-24,-1.28735e-06,3.00788e-06,0,0,0,0,0)
2.06496e-47	5997	6021	3530	1.348e-09	(-2.58751e-24,-9.73564e-25,-3.60647e-24,-1.07657e-05,3.51013e-05,0,0,0,0,0)
1.7964e-45	5937	5956	3538	6.33864e-10	(-1.28466e-23,3.76487e-23,-1.46267e-23,3.44348e-06,2.49401e-05,0,0,0,0,0)
2.20708e-47	5974	6001	3714	3.71615e-09	(-1.03048e-24,-1.16053e-24,4.43419e-24,-4.26043e-05,4.36008e-05,0,0,0,0,0)
