funcJ2
226.642	192	296370	460	96.8662	(19.8421,5.15604,10,5.15574)
226.979	144	258780	400	96.286	(19.8125,5.18449,10,5.18476)
227.209	110	172380	280	96.2976	(19.8131,5.15828,10,5.15798)
225.471	218	337620	540	99.2199	(19.9609,5.03119,10,5.03114)
226.725	187	298650	460	97.401	(19.8692,5.09168,10,5.0917)
226.157	207	291900	460	97.973	(19.8981,5.09226,10,5.09344)
226.839	251	369090	580	97.5455	(19.8765,5.06571,10,5.06606)
227.166	200	262530	420	95.9624	(19.796,5.19908,10,5.19891)
227.167	138	227520	360	96.1567	(19.806,5.17844,10,5.17849)
226.483	88	141330	220	97.3121	(19.8647,5.12515,10,5.12484)
226.816	159	282840	440	97.3057	(19.8644,5.09231,10,5.09227)
227.177	149	308130	480	96.6892	(19.8331,5.12048,10,5.12051)
226.561	134	210480	340	97.7373	(19.8862,5.07384,10,5.0741)
226.722	157	252330	400	97.4894	(19.8737,5.08264,10,5.08261)
225.976	169	315360	480	98.3582	(19.9176,5.06844,10,5.06846)
227.105	158	271560	420	96.3969	(19.8182,5.15744,10,5.1567)
226.925	150	269130	420	96.4771	(19.8223,5.16994,10,5.17042)
226.585	269	384630	600	97.1131	(19.8546,5.13638,10,5.13643)
226.985	170	265920	420	96.3622	(19.8164,5.17417,10,5.17374)
227.139	180	304890	460	95.9998	(19.7979,5.19854,10,5.19869)
227.253	149	248250	380	96.0405	(19.8,5.1821,10,5.18217)
226.385	162	326370	500	98.1059	(19.9048,5.05241,10,5.05211)
226.202	108	220950	340	98.0026	(19.8996,5.08358,10,5.08426)
226.824	169	252810	400	97.1489	(19.8564,5.10671,10,5.10607)
226.341	187	308880	480	97.4767	(19.873,5.12342,10,5.12364)
226.893	116	222480	340	96.7158	(19.8344,5.14504,10,5.14422)
225.845	180	312690	480	98.7122	(19.9354,5.04491,10,5.04469)
226.784	257	375810	580	97.3204	(19.8651,5.09388,10,5.0938)
226.111	154	256920	400	97.9107	(19.895,5.09907,10,5.09809)
226.903	157	300660	460	96.6273	(19.8299,5.15594,10,5.15631)
225.995	145	255120	400	98.6389	(19.9317,5.03824,10,5.03852)
226.998	127	242490	380	97.3586	(19.867,5.06849,10,5.06855)
226.342	178	300510	480	97.6373	(19.8812,5.10606,10,5.10607)
226.444	113	169020	260	97.3701	(19.8676,5.12368,10,5.12372)
226.865	195	378360	580	96.8075	(19.8391,5.13998,10,5.14002)
225.766	154	271500	420	98.893	(19.9445,5.03462,10,5.03453)
225.98	139	215940	340	98.2191	(19.9106,5.08229,10,5.08228)
226.804	173	310920	480	97.034	(19.8506,5.12377,10,5.12453)
225.729	184	311430	480	98.9758	(19.9487,5.02967,10,5.02944)
226.721	153	324180	500	97.0316	(19.8505,5.13093,10,5.13095)
226.726	229	347610	540	97.2822	(19.8632,5.10585,10,5.10674)
225.631	179	315450	480	98.9604	(19.9479,5.04237,10,5.04275)
226.277	152	252600	400	97.7314	(19.8859,5.10286,10,5.10286)
226.463	128	280890	440	97.7295	(19.8858,5.0833,10,5.08294)
226.345	173	311730	480	97.7283	(19.8858,5.09717,10,5.09764)
226.122	148	230100	360	98.399	(19.9196,5.04956,10,5.04964)
226.798	165	261660	400	96.9875	(19.8482,5.12641,10,5.12578)
227.131	16	65190	100	96.9873	(19.8482,5.09387,10,5.09397)
226.522	63	140100	220	97.2692	(19.8625,5.12626,10,5.12628)
226.398	165	254310	400	97.5253	(19.8755,5.11154,10,5.11129)
funcJ4
-3.22533	98	28875180	200	-3.88908	(1.98562,0.0102945,1.47125,0)
-3.20941	162	40258410	300	-3.80463	(1.97451,0.0153025,1.44861,0)
-3.22719	142	37905000	280	-3.87357	(1.98332,0.00653121,1.46586,0)
-3.21272	191	52775400	380	-3.79221	(1.9687,0.00312531,1.44312,0.00844337)
-3.20931	234	48620940	400	-3.78759	(1.97197,0.0130583,1.44316,0)
-3.22941	193	46112550	360	-3.88033	(1.98363,0.00431977,1.46707,0)
-3.21698	148	31710300	260	-3.81597	(1.97481,0.00781217,1.44965,0)
-3.21695	163	35936220	300	-3.86629	(1.98328,0.0163745,1.46649,0)
-3.22349	195	40478910	340	-3.83506	(1.97714,0.00379058,1.454,0)
-3.24771	175	45853830	340	-3.98409	(1.99781,0.000155508,1.49551,0)
-3.21084	118	23568210	200	-3.79465	(1.97254,0.0118626,1.44476,0)
-3.23301	120	43085310	280	-3.90266	(1.98659,0.0035633,1.4732,0)
-3.23771	178	47315040	340	-3.93497	(1.99119,0.0034613,1.48241,0)
-3.21395	14	6470340	40	-3.79374	(1.97162,0.00766051,1.44326,0)
-3.23328	180	40738680	320	-3.91161	(1.98812,0.00488834,1.47615,0)
-3.23583	218	34801020	340	-3.92573	(1.98992,0.0040543,1.47993,0)
-3.2225	102	46048530	260	-3.84026	(1.97828,0.0059952,1.45614,0)
