funcJ2
-3.21822	98	695190	98	2	428	-3.93876	(1.98149,0.00160219,1.48629,0.0233211)
-3.20956	148	1943910	154	6	644	-3.93832	(1.97828,0.00314776,1.48773,0.0311588)
-3.22673	122	426600	131	1	538	-3.97396	(1.98858,0.00245614,1.49595,0.0187907)
-3.22781	194	797130	200	2	808	-3.97252	(1.98881,0.00216079,1.49529,0.017673)
-3.2344	198	1693290	208	5	858	-4.00845	(1.99529,0.00341322,1.50553,0.0149525)
-3.21493	129	1025670	132	3	542	-4.00713	(1.98806,0.00686338,1.50865,0.0325332)
-3.23336	166	2549430	166	8	686	-3.9833	(1.99205,0.00188597,1.49771,0.0136052)
-3.21564	131	1028190	134	3	556	-3.93117	(1.97968,0.00155353,1.48435,0.0249756)
-3.21431	54	357120	60	1	252	-3.92215	(1.97818,0.00118159,1.48172,0.0253694)
-3.21403	222	8885700	231	29	946	-3.98383	(1.98508,0.00543811,1.5014,0.0312326)
-3.23119	241	10407030	252	34	1024	-4.00742	(1.994,0.00392624,1.50578,0.0177759)
-3.21017	188	2582100	196	8	822	-3.93001	(1.97756,0.0024701,1.48497,0.0298486)
-3.21995	214	6482130	214	21	868	-3.92394	(1.98043,0.00027794,1.48126,0.0204037)
-3.22415	232	7401960	237	24	956	-3.96945	(1.98713,0.00261699,1.49498,0.0207217)
-3.22242	226	6201600	227	20	946	-3.98428	(1.98818,0.00394388,1.50001,0.0236484)
-3.22325	173	1972830	178	6	738	-4.01174	(1.99161,0.00566326,1.5086,0.0253815)
-3.21176	191	1685280	197	5	812	-3.94346	(1.97967,0.00309845,1.48896,0.0296273)
-3.21717	176	4366620	188	14	760	-3.92272	(1.97928,0.000699345,1.48138,0.0228164)
-3.22656	230	9201780	242	30	990	-3.97573	(1.98872,0.00260667,1.49654,0.0191009)
-3.2087	143	2230410	148	7	596	-3.93637	(1.97775,0.00317106,1.48726,0.031762)
-3.22638	129	1323840	133	4	542	-3.97074	(1.98809,0.00229939,1.49498,0.0188121)
-3.22058	157	1647360	161	5	670	-4.01781	(1.99133,0.00656282,1.51102,0.0283609)
-3.21144	240	7717500	253	25	1020	-3.95864	(1.98128,0.0041918,1.49385,0.031298)
-3.22259	127	1927320	138	6	572	-4.02689	(1.99309,0.00681737,1.51354,0.0273645)
-3.20882	149	1057260	160	3	670	-4.03805	(1.98935,0.0100809,1.51959,0.0408925)
-3.23156	231	4705320	233	15	972	-3.9618	(1.98895,0.000747427,1.4912,0.0132873)
-3.24721	173	1368240	181	4	730	-4.00209	(1.99922,0.00064943,1.50117,0.0027241)
-3.22539	167	3744420	168	12	696	-4.01102	(1.9923,0.0052265,1.50798,0.0233772)
-3.2132	220	5587500	223	18	900	-3.94091	(1.9799,0.00266138,1.48789,0.0280803)
-3.23522	231	4109820	233	13	956	-3.97572	(1.99187,0.00103166,1.49496,0.0112295)
-3.21542	202	2591970	210	8	876	-3.94667	(1.98137,0.00265127,1.48932,0.0265887)
-3.23225	180	2265660	186	7	764	-3.96142	(1.98916,0.000597427,1.49095,0.0126316)
-3.20921	217	5584530	220	18	896	-3.89814	(1.97359,0.000470512,1.47501,0.0278176)
funcJ5
0.00673178	396	77820	406	0	1353	99.9966	(0.00017002,30.0032,-10,10)
0.00480245	409	97740	411	0	1320	99.9743	(0.00128514,29.9978,-10,9.99777)
0.0063636	392	79980	400	0	1280	99.9395	(0.00302533,29.9997,-10,9.99969)
0.00972732	433	376440	446	1	1460	99.9519	(0.00240367,29.9951,-10,9.99508)
0.00384757	475	97980	488	0	1590	99.9802	(0.000991872,30.0009,-10,10)
0.00828446	474	85080	482	0	1602	99.9425	(0.00287687,29.9975,-10,9.99747)
0.00652928	468	90810	475	0	1579	99.9802	(0.00098854,29.9954,-10,9.99545)
0.00340466	349	62820	354	0	1202	99.9909	(0.00045578,29.9975,-10,9.99751)
0.00517867	415	105210	429	0	1373	99.9502	(0.00249196,29.9998,-10,9.99981)
0.00649709	364	77520	371	0	1158	99.9769	(0.00115326,29.9958,-10,9.99581)
0.00497723	446	92730	459	0	1482	99.9543	(0.00228393,29.9996,-10,9.99959)
0.00642798	317	59670	318	0	1081	99.9381	(0.00309348,29.9998,-10,9.99976)
0.00540176	424	91800	424	0	1415	99.9946	(0.000267893,29.9951,-10,9.99513)
0.0056122	517	97500	532	0	1754	99.9838	(0.000809768,30.002,-10,10)
0.00649609	438	82050	440	0	1465	99.9653	(0.00173633,30.0015,-10,10)
4.9999	2206	6511170	10001	0	20400	0	(25.0001,30,5.00006,10)
4.9999	2062	6494940	10013	0	20351	0	(25.0001,30,5.00006,10)
0.00977814	384	74670	385	0	1279	99.9228	(0.00385948,30.001,-10,10)
0.00817393	454	112680	458	0	1441	99.9697	(0.0015157,29.9949,-10,9.99486)
0.00325815	379	65490	383	0	1272	99.9996	(2.00667e-05,29.9968,-10,9.99678)
0.00488399	415	71010	418	0	1425	99.9747	(0.00126564,29.9976,-10,9.99765)
0.0073208	386	71400	399	0	1306	99.9318	(0.00341112,29.9995,-10,9.9995)
0.004344	413	88200	422	0	1352	99.9735	(0.00132489,29.9983,-10,9.99831)
0.00447972	431	78990	437	0	1437	99.9613	(0.0019337,29.9994,-10,9.99939)
0.00625782	556	152940	567	0	1801	99.9433	(0.0028357,30.0003,-10,10)
0.00753206	334	59400	344	0	1141	99.9977	(0.000114826,30.0037,-10,10)
0.00931306	387	77010	387	0	1265	99.9561	(0.00219693,29.9951,-10,9.99508)
0.00408413	446	87510	453	0	1491	99.9813	(0.000935801,30.0011,-10,10)
0.00437616	404	80940	419	0	1420	99.9655	(0.00172321,29.9991,-10,9.99907)
4.9999	2012	6467940	10009	0	20375	0	(25.0001,30,5.00006,10)
0.00930195	362	72180	364	0	1186	99.9859	(0.000704238,29.9921,-10,9.99211)
0.00180165	374	68850	377	0	1234	99.988	(0.000597797,30.0003,-10,10)
0.00379938	455	83730	466	0	1569	99.9944	(0.000280813,30.0016,-10,10)
0.00593226	459	82710	460	0	1538	99.9867	(0.000664717,29.9954,-10,9.9954)
4.99991	1931	6503850	10006	0	20446	0	(25.0001,30,5.00006,10)
0.00884496	412	80820	429	0	1428	99.9149	(0.00425451,29.9997,-10,9.99966)
0.00575167	359	63180	366	0	1241	99.9799	(0.00100377,30.0019,-10,10)
0.00510238	433	83610	436	0	1440	99.991	(0.000450543,29.9958,-10,9.9958)
0.00579317	508	90930	509	0	1704	99.9463	(0.00268433,30.0002,-10,10)
0.00398526	497	95160	504	0	1633	99.9927	(0.00036264,29.9967,-10,9.99674)
0.00619852	433	80040	442	0	1497	99.9513	(0.00243292,30.0007,-10,10)
0.00174408	480	81720	495	0	1635	99.9901	(0.000496855,29.9992,-10,9.99925)
0.00465075	449	81900	464	0	1530	99.982	(0.000901523,29.9972,-10,9.99715)
4.9999	1917	6499380	10002	0	20435	0	(25.0001,30,5.00006,10)
4.9999	1910	6494250	10015	0	20416	0	(25.0001,30,5.00006,10)
0.000998071	423	104220	431	0	1344	99.9987	(6.45555e-05,29.9991,-10,9.99913)
0.00657992	430	79200	440	0	1480	99.9643	(0.00178678,29.997,-10,9.99699)
0.00907973	349	63120	352	0	1141	100	(-5.49677e-06,29.9909,-10,9.99091)
0.00835427	364	70290	375	0	1263	99.9763	(0.00118659,29.994,-10,9.99402)
0.00939557	369	66720	373	0	1272	99.9941	(0.000296136,29.9912,-10,9.9912)
funcJ6
17.1293	69	6840	74	0	120	0.729551	(1.02605,0.0781436)
24.9999	987	4226490	10012	0	20000	-14	(5,2)
17.04	50	304800	55	1	81	0.903736	(1.0092,0.0276131)
17.0499	60	6660	70	0	113	0.882021	(1.01129,0.0338723)
24.9999	1034	4195560	10009	0	19991	-14	(5,2)
17.0486	44	3450	45	0	71	0.884788	(1.01102,0.0330741)
17.0715	89	307140	91	1	140	0.83709	(1.01562,0.0468594)
17.0198	46	303840	49	1	77	0.950232	(1.00475,0.0142483)
17.0034	87	12090	100	0	169	0.9911	(1.00085,0.00254391)
17.0333	57	5580	62	0	104	0.918711	(1.00777,0.023303)
17.0066	48	304590	58	1	90	0.982996	(1.00162,0.0048618)
24.9999	1022	4218420	10013	0	20003	-14	(5,2)
